Case ID;Activity;Start;Complete;Resource;Cost
532;Generate blasting report;2023-01-18 12:47:02;2023-01-18 12:52:24;Romina;1599
533;Coordinate verification of polygon pits status;2023-01-18 13:02:19;2023-01-18 13:09:15;Maria;2600
533;Coordinate terrain revision;2023-01-18 13:22:36;2023-01-18 13:31:58;Maria;3981
533;Revise terrain;2023-01-18 14:39:21;2023-01-18 15:47:29;GM&PS;66998
533;Coordinate terrain revision;2023-01-18 16:13:17;2023-01-18 16:22:58;Maria;4115
533;Revise terrain;2023-01-18 17:28:02;2023-01-18 18:36:17;GM&PS;67112
533;Load pits with explosives;2023-01-18 18:48:58;2023-01-18 20:40:26;Romina;55501
533;Design evacuation card;2023-01-18 20:41:53;2023-01-18 21:06:21;Rogelio;10725
533;Evacuate blasting zone;2023-01-18 21:07:59;2023-01-18 21:35:21;Maria;12999
533;Execute blasting;2023-01-18 21:37:34;2023-01-18 21:55:32;Romina;23319
533;Review blasting results;2023-01-18 22:04:09;2023-01-18 22:27:28;Maria;8744
533;Prepare report of anomalies;2023-01-18 22:30:15;2023-01-18 22:43:42;Romina;4007
533;Analyze measures to take;2023-01-18 22:45:22;2023-01-18 23:16:27;Rogelio;12071
533;Generate blasting report;2023-01-18 23:21:34;2023-01-18 23:27:05;Romina;1644
534;Coordinate verification of polygon pits status;2023-01-19 08:09:08;2023-01-19 08:16:37;Rodrigo;2738
534;Load pits with explosives;2023-01-19 08:42:40;2023-01-19 10:33:41;Romina;55277
534;Design evacuation card;2023-01-19 10:34:26;2023-01-19 10:58:41;Rogelio;10630
534;Evacuate blasting zone;2023-01-19 11:02:35;2023-01-19 11:29:17;Rodrigo;12438
534;Execute blasting;2023-01-19 11:31:30;2023-01-19 11:52:32;Romina;27300
534;Review blasting results;2023-01-19 12:00:55;2023-01-19 12:26:09;Rodrigo;9231
534;Prepare report of anomalies;2023-01-19 12:28:55;2023-01-19 12:41:48;Romina;3838
534;Analyze measures to take;2023-01-19 12:44:51;2023-01-19 13:13:40;Rogelio;11190
534;Generate blasting report;2023-01-19 13:18:49;2023-01-19 13:24:11;Romina;1599
535;Coordinate verification of polygon pits status;2023-01-19 13:29:13;2023-01-19 13:38:40;Rodrigo;3457
535;Load pits with explosives;2023-01-19 14:05:10;2023-01-19 16:23:45;Eduardo;68945
535;Design evacuation card;2023-01-19 16:25:20;2023-01-19 16:48:35;Rogelio;10191
535;Evacuate blasting zone;2023-01-19 16:51:11;2023-01-19 17:18:43;Rodrigo;12826
535;Execute blasting;2023-01-19 17:20:58;2023-01-19 17:39:03;Eduardo;23463
535;Review blasting results;2023-01-19 17:47:19;2023-01-19 18:12:33;Rodrigo;9231
535;Generate blasting report;2023-01-19 18:18:28;2023-01-19 18:31:57;Eduardo;4011
536;Coordinate verification of polygon pits status;2023-01-20 08:07:30;2023-01-20 08:16:58;Edgar;3471
536;Make observations in drilling diagram;2023-01-20 08:20:47;2023-01-20 08:27:44;Romina;2418
536;Revise drilling of polygon pits;2023-01-20 08:30:35;2023-01-20 09:07:56;Marcela;29833
536;Load pits with explosives;2023-01-20 09:24:44;2023-01-20 11:34:08;Romina;64430
536;Design evacuation card;2023-01-20 11:35:19;2023-01-20 11:59:01;Rogelio;10388
536;Evacuate blasting zone;2023-01-20 12:01:30;2023-01-20 12:35:03;Edgar;15657
536;Execute blasting;2023-01-20 12:37:10;2023-01-20 12:57:33;Romina;26456
536;Review blasting results;2023-01-20 13:06:08;2023-01-20 13:27:59;Edgar;8012
536;Prepare report of anomalies;2023-01-20 13:30:45;2023-01-20 13:45:32;Romina;4404
536;Analyze measures to take;2023-01-20 13:47:26;2023-01-20 14:17:03;Rogelio;11501
536;Generate blasting report;2023-01-20 14:22:08;2023-01-20 14:28:46;Romina;1976
537;Coordinate verification of polygon pits status;2023-01-20 14:34:29;2023-01-20 14:42:10;Edgar;2817
537;Load pits with explosives;2023-01-20 15:08:38;2023-01-20 17:11:33;Eduardo;61151
537;Design evacuation card;2023-01-20 17:12:17;2023-01-20 17:35:35;Rogelio;10213
537;Evacuate blasting zone;2023-01-20 17:38:59;2023-01-20 18:14:33;Edgar;16598
537;Execute blasting;2023-01-20 18:16:41;2023-01-20 18:33:49;Eduardo;22230
537;Review blasting results;2023-01-20 18:42:10;2023-01-20 19:04:15;Edgar;8097
537;Prepare report of anomalies;2023-01-20 19:07:01;2023-01-20 19:18:33;Eduardo;3431
537;Analyze measures to take;2023-01-20 19:20:08;2023-01-20 19:50:19;Rogelio;11721
537;Generate blasting report;2023-01-20 19:55:20;2023-01-20 20:08:22;Eduardo;3877
538;Coordinate verification of polygon pits status;2023-01-21 08:05:17;2023-01-21 08:12:19;Maria;2638
538;Load pits with explosives;2023-01-21 08:38:39;2023-01-21 10:54:16;Roberto;67582
538;Design evacuation card;2023-01-21 10:56:07;2023-01-21 11:19:41;Rogelio;10330
538;Evacuate blasting zone;2023-01-21 11:21:41;2023-01-21 11:48:23;Maria;12682
538;Execute blasting;2023-01-21 11:50:35;2023-01-21 12:10:57;Roberto;26443
538;Review blasting results;2023-01-21 12:19:23;2023-01-21 12:42:36;Maria;8706
538;Prepare report of anomalies;2023-01-21 12:45:28;2023-01-21 12:57:48;Roberto;3679
538;Analyze measures to take;2023-01-21 13:00:33;2023-01-21 13:30:36;Rogelio;11669
538;Generate blasting report;2023-01-21 13:35:45;2023-01-21 13:49:39;Roberto;4147
539;Coordinate verification of polygon pits status;2023-01-21 13:55:56;2023-01-21 14:04:15;Maria;3119
539;Load pits with explosives;2023-01-21 14:30:44;2023-01-21 16:39:36;Marta;64433
539;Design evacuation card;2023-01-21 16:40:42;2023-01-21 17:04:06;Rogelio;10257
539;Evacuate blasting zone;2023-01-21 17:07:21;2023-01-21 17:35:05;Maria;13173
539;Execute blasting;2023-01-21 17:37:08;2023-01-21 17:51:33;Marta;18742
539;Review blasting results;2023-01-21 17:59:59;2023-01-21 18:23:17;Maria;8738
539;Prepare report of anomalies;2023-01-21 18:26:04;2023-01-21 18:42:45;Marta;5005
539;Analyze measures to take;2023-01-21 18:46:09;2023-01-21 19:18:19;Rogelio;12491
539;Generate blasting report;2023-01-21 19:23:25;2023-01-21 19:31:19;Marta;2370
540;Coordinate verification of polygon pits status;2023-01-22 08:05:41;2023-01-22 08:13:45;Rodrigo;2951
540;Load pits with explosives;2023-01-22 08:39:54;2023-01-22 10:32:33;Eduardo;56043
540;Design evacuation card;2023-01-22 10:33:50;2023-01-22 10:57:52;Rogelio;10535
540;Evacuate blasting zone;2023-01-22 10:58:31;2023-01-22 11:27:07;Rodrigo;13323
540;Execute blasting;2023-01-22 11:29:22;2023-01-22 11:47:36;Eduardo;23658
540;Review blasting results;2023-01-22 11:56:12;2023-01-22 12:21:30;Rodrigo;9256
540;Generate blasting report;2023-01-22 12:27:21;2023-01-22 12:41:31;Eduardo;4215
541;Coordinate verification of polygon pits status;2023-01-22 12:50:43;2023-01-22 13:00:09;Rodrigo;3451
541;Coordinate terrain revision;2023-01-22 13:13:25;2023-01-22 13:24:34;Rodrigo;4637
541;Revise terrain;2023-01-22 14:31:11;2023-01-22 15:39:51;GM&PS;67522
541;Load pits with explosives;2023-01-22 15:52:02;2023-01-22 17:56:18;Marta;62133
541;Design evacuation card;2023-01-22 17:57:58;2023-01-22 18:22:01;Rogelio;10542
541;Evacuate blasting zone;2023-01-22 18:25:12;2023-01-22 18:54:17;Rodrigo;13548
541;Execute blasting;2023-01-22 18:56:27;2023-01-22 19:15:52;Marta;25242
541;Review blasting results;2023-01-22 19:24:31;2023-01-22 19:49:42;Rodrigo;9213
541;Generate blasting report;2023-01-22 19:55:36;2023-01-22 20:03:15;Marta;2295
542;Coordinate verification of polygon pits status;2023-01-23 08:05:00;2023-01-23 08:13:58;Maria;3362
542;Make observations in drilling diagram;2023-01-23 08:17:34;2023-01-23 08:23:33;Romina;2082
542;Load pits with explosives;2023-01-23 08:37:10;2023-01-23 10:48:34;Romina;65426
542;Design evacuation card;2023-01-23 10:49:17;2023-01-23 11:12:27;Rogelio;10155
542;Evacuate blasting zone;2023-01-23 11:13:20;2023-01-23 11:42:09;Maria;13688
542;Execute blasting;2023-01-23 11:44:19;2023-01-23 12:03:43;Romina;25180
542;Review blasting results;2023-01-23 12:12:27;2023-01-23 12:35:45;Maria;8738
542;Generate blasting report;2023-01-23 12:41:43;2023-01-23 12:48:03;Romina;1887
543;Coordinate verification of polygon pits status;2023-01-23 12:53:56;2023-01-23 13:04:21;Maria;3906
543;Load pits with explosives;2023-01-23 13:30:41;2023-01-23 15:33:32;Romina;61169
543;Design evacuation card;2023-01-23 15:35:00;2023-01-23 15:58:31;Rogelio;10308
543;Evacuate blasting zone;2023-01-23 16:01:00;2023-01-23 16:30:35;Maria;14052
543;Execute blasting;2023-01-23 16:32:43;2023-01-23 16:51:29;Romina;24358
543;Review blasting results;2023-01-23 17:00:03;2023-01-23 17:23:16;Maria;8706
543;Prepare report of anomalies;2023-01-23 17:26:02;2023-01-23 17:38:51;Romina;3818
543;Analyze measures to take;2023-01-23 17:41:19;2023-01-23 18:08:03;Rogelio;10381
543;Generate blasting report;2023-01-23 18:13:12;2023-01-23 18:18:23;Romina;1544
544;Coordinate verification of polygon pits status;2023-01-24 08:08:09;2023-01-24 08:19:07;Edgar;4021
544;Load pits with explosives;2023-01-24 08:45:32;2023-01-24 10:48:44;Roberto;61395
544;Design evacuation card;2023-01-24 10:50:11;2023-01-24 11:14:24;Rogelio;10615
544;Evacuate blasting zone;2023-01-24 11:16:32;2023-01-24 11:54:52;Edgar;17889
544;Execute blasting;2023-01-24 11:56:59;2023-01-24 12:17:43;Roberto;26919
544;Review blasting results;2023-01-24 12:26:16;2023-01-24 12:48:16;Edgar;8067
544;Prepare report of anomalies;2023-01-24 12:51:03;2023-01-24 13:03:08;Roberto;3605
544;Analyze measures to take;2023-01-24 13:06:30;2023-01-24 13:38:25;Rogelio;12394
544;Execute blasting revision;2023-01-24 14:00:39;2023-01-24 15:02:00;Roberto;88855
544;Review blasting results;2023-01-24 15:10:15;2023-01-24 15:32:06;Edgar;8012
544;Generate blasting report;2023-01-24 15:38:02;2023-01-24 15:52:04;Roberto;4187
545;Coordinate verification of polygon pits status;2023-01-24 15:57:05;2023-01-24 16:06:28;Edgar;3441
545;Load pits with explosives;2023-01-24 16:32:35;2023-01-24 18:22:54;Eduardo;54883
545;Design evacuation card;2023-01-24 18:23:45;2023-01-24 18:47:28;Rogelio;10396
545;Evacuate blasting zone;2023-01-24 18:51:30;2023-01-24 19:24:15;Edgar;15283
545;Execute blasting;2023-01-24 19:26:15;2023-01-24 19:43:32;Eduardo;22425
545;Review blasting results;2023-01-24 19:51:47;2023-01-24 20:13:48;Edgar;8073
545;Prepare report of anomalies;2023-01-24 20:16:39;2023-01-24 20:28:20;Eduardo;3476
545;Analyze measures to take;2023-01-24 20:31:27;2023-01-24 20:58:29;Rogelio;10498
545;Generate blasting report;2023-01-24 21:03:36;2023-01-24 21:16:17;Eduardo;3773
546;Coordinate verification of polygon pits status;2023-01-25 08:08:09;2023-01-25 08:15:46;Maria;2856
546;Coordinate terrain revision;2023-01-25 08:28:54;2023-01-25 08:40:33;Maria;4951
546;Revise terrain;2023-01-25 09:45:46;2023-01-25 10:52:58;GM&PS;66080
546;Coordinate terrain revision;2023-01-25 11:19:52;2023-01-25 11:31:00;Maria;4732
546;Revise terrain;2023-01-25 12:38:15;2023-01-25 13:45:10;GM&PS;65801
546;Coordinate terrain revision;2023-01-25 14:09:14;2023-01-25 14:19:15;Maria;4257
546;Revise terrain;2023-01-25 15:24:53;2023-01-25 16:32:02;GM&PS;66031
546;Load pits with explosives;2023-01-25 16:45:17;2023-01-25 18:41:50;Eduardo;57984
546;Design evacuation card;2023-01-25 18:43:15;2023-01-25 19:06:57;Rogelio;10388
546;Evacuate blasting zone;2023-01-25 19:09:04;2023-01-25 19:35:40;Maria;12635
546;Execute blasting;2023-01-25 19:37:47;2023-01-25 20:00:56;Eduardo;30037
546;Review blasting results;2023-01-25 20:09:24;2023-01-25 20:32:37;Maria;8706
546;Generate blasting report;2023-01-25 20:38:25;2023-01-25 20:52:45;Eduardo;4264
547;Coordinate verification of polygon pits status;2023-01-26 08:06:56;2023-01-26 08:17:38;Pedro;3941
547;Load pits with explosives;2023-01-26 08:38:47;2023-01-26 10:13:05;Luis;46757
547;Design evacuation card;2023-01-26 10:16:58;2023-01-26 10:43:13;Rosa;11594
547;Evacuate blasting zone;2023-01-26 10:49:44;2023-01-26 11:15:32;Pedro;12083
547;Execute blasting;2023-01-26 11:17:44;2023-01-26 11:39:43;Luis;28487
547;Review blasting results;2023-01-26 11:50:55;2023-01-26 12:14:00;Pedro;8502
547;Prepare report of anomalies;2023-01-26 12:19:21;2023-01-26 12:31:26;Luis;3575
547;Analyze measures to take;2023-01-26 12:36:11;2023-01-26 13:06:37;Rosa;11920
547;Generate blasting report;2023-01-26 13:14:09;2023-01-26 13:29:36;Luis;4571
548;Coordinate verification of polygon pits status;2023-01-26 13:35:19;2023-01-26 13:47:58;Pedro;4659
548;Load pits with explosives;2023-01-26 14:09:12;2023-01-26 15:53:29;Luis;51707
548;Design evacuation card;2023-01-26 15:57:18;2023-01-26 16:21:34;Rosa;10718
548;Evacuate blasting zone;2023-01-26 16:24:40;2023-01-26 16:59:25;Pedro;16275
548;Execute blasting;2023-01-26 17:01:25;2023-01-26 17:20:32;Luis;24772
548;Review blasting results;2023-01-26 17:31:41;2023-01-26 17:55:11;Pedro;8656
548;Generate blasting report;2023-01-26 18:03:38;2023-01-26 18:19:30;Luis;4694
549;Coordinate verification of polygon pits status;2023-01-27 08:06:40;2023-01-27 08:12:24;Clara;2136
549;Load pits with explosives;2023-01-27 08:33:51;2023-01-27 10:02:17;Luis;43848
549;Design evacuation card;2023-01-27 10:05:54;2023-01-27 10:30:00;Rosa;10644
549;Evacuate blasting zone;2023-01-27 10:33:01;2023-01-27 10:58:51;Clara;12206
549;Execute blasting;2023-01-27 11:00:52;2023-01-27 11:21:37;Luis;26889
549;Review blasting results;2023-01-27 11:32:47;2023-01-27 11:57:03;Clara;9039
549;Generate blasting report;2023-01-27 12:05:28;2023-01-27 12:20:18;Luis;4388
550;Coordinate verification of polygon pits status;2023-01-27 12:28:15;2023-01-27 12:35:37;Clara;2744
550;Coordinate terrain revision;2023-01-27 12:51:14;2023-01-27 13:00:17;Clara;3824
550;Revise terrain;2023-01-27 14:36:17;2023-01-27 15:39:16;GM&PS;61934
550;Load pits with explosives;2023-01-27 15:47:46;2023-01-27 17:18:27;Hugo;45039
550;Design evacuation card;2023-01-27 17:21:53;2023-01-27 17:48:11;Rosa;11616
550;Evacuate blasting zone;2023-01-27 17:53:49;2023-01-27 18:18:19;Clara;11576
550;Execute blasting;2023-01-27 18:20:33;2023-01-27 18:42:39;Hugo;28656
550;Review blasting results;2023-01-27 18:53:34;2023-01-27 19:17:42;Clara;8990
550;Prepare report of anomalies;2023-01-27 19:23:11;2023-01-27 19:37:14;Hugo;4168
550;Analyze measures to take;2023-01-27 19:42:26;2023-01-27 20:10:49;Rosa;11117
550;Generate blasting report;2023-01-27 20:18:31;2023-01-27 20:35:45;Hugo;5113
551;Coordinate verification of polygon pits status;2023-01-28 08:06:06;2023-01-28 08:14:08;Pedro;2959
551;Coordinate terrain revision;2023-01-28 08:29:53;2023-01-28 08:37:22;Pedro;3131
551;Revise terrain;2023-01-28 10:14:49;2023-01-28 11:21:23;GM&PS;65457
551;Coordinate terrain revision;2023-01-28 11:42:43;2023-01-28 11:49:14;Pedro;2726
551;Revise terrain;2023-01-28 13:26:27;2023-01-28 14:31:02;GM&PS;63507
551;Load pits with explosives;2023-01-28 14:38:06;2023-01-28 16:31:38;Luis;56294
551;Design evacuation card;2023-01-28 16:35:09;2023-01-28 16:58:28;Rosa;10298
551;Evacuate blasting zone;2023-01-28 17:04:47;2023-01-28 17:38:22;Pedro;15728
551;Execute blasting;2023-01-28 17:40:25;2023-01-28 17:58:59;Luis;24059
551;Review blasting results;2023-01-28 18:09:52;2023-01-28 18:33:14;Pedro;8607
551;Prepare report of anomalies;2023-01-28 18:38:31;2023-01-28 18:51:46;Luis;3920
551;Analyze measures to take;2023-01-28 18:57:10;2023-01-28 19:30:17;Rosa;12971
551;Generate blasting report;2023-01-28 19:37:52;2023-01-28 19:52:38;Luis;4368
552;Coordinate verification of polygon pits status;2023-01-29 08:07:46;2023-01-29 08:13:53;Clara;2278
552;Make observations in drilling diagram;2023-01-29 08:19:47;2023-01-29 08:23:08;Luis;1159
552;Revise drilling of polygon pits;2023-01-29 08:25:12;2023-01-29 09:01:18;Diego;28790
552;Load pits with explosives;2023-01-29 09:12:27;2023-01-29 10:38:46;Luis;42799
552;Design evacuation card;2023-01-29 10:42:27;2023-01-29 11:08:46;Rosa;11623
552;Evacuate blasting zone;2023-01-29 11:13:24;2023-01-29 11:38:28;Clara;11844
552;Execute blasting;2023-01-29 11:40:40;2023-01-29 12:02:29;Luis;28271
552;Review blasting results;2023-01-29 12:13:41;2023-01-29 12:38:26;Clara;9219
552;Prepare report of anomalies;2023-01-29 12:43:46;2023-01-29 12:56:14;Luis;3688
552;Analyze measures to take;2023-01-29 13:00:56;2023-01-29 13:33:05;Rosa;12592
552;Generate blasting report;2023-01-29 13:40:36;2023-01-29 13:54:44;Luis;4181
553;Coordinate verification of polygon pits status;2023-01-29 14:01:51;2023-01-29 14:08:10;Clara;2353
553;Load pits with explosives;2023-01-29 14:29:17;2023-01-29 16:16:29;Hugo;53243
553;Design evacuation card;2023-01-29 16:19:46;2023-01-29 16:44:40;Rosa;10998
553;Evacuate blasting zone;2023-01-29 16:50:14;2023-01-29 17:15:39;Clara;12009
553;Execute blasting;2023-01-29 17:17:48;2023-01-29 17:40:42;Hugo;29694
553;Review blasting results;2023-01-29 17:51:47;2023-01-29 18:16:45;Clara;9300
553;Prepare report of anomalies;2023-01-29 18:22:03;2023-01-29 18:35:33;Hugo;4005
553;Analyze measures to take;2023-01-29 18:39:40;2023-01-29 19:09:02;Rosa;11502
553;Execute blasting revision;2023-01-29 19:26:17;2023-01-29 20:06:26;Hugo;58084
553;Review blasting results;2023-01-29 20:17:20;2023-01-29 20:41:23;Clara;8959
553;Generate blasting report;2023-01-29 20:49:47;2023-01-29 21:06:19;Hugo;4905
554;Coordinate verification of polygon pits status;2023-01-30 08:06:23;2023-01-30 08:14:25;Pedro;2959
554;Coordinate terrain revision;2023-01-30 08:30:11;2023-01-30 08:35:12;Pedro;2099
554;Revise terrain;2023-01-30 10:11:20;2023-01-30 11:18:43;GM&PS;66260
554;Load pits with explosives;2023-01-30 11:26:18;2023-01-30 13:14:13;Paco;53778
554;Design evacuation card;2023-01-30 13:17:50;2023-01-30 13:41:29;Rosa;10445
554;Evacuate blasting zone;2023-01-30 13:46:00;2023-01-30 14:15:40;Pedro;13894
554;Execute blasting;2023-01-30 14:17:50;2023-01-30 14:29:31;Paco;15169
554;Review blasting results;2023-01-30 14:40:17;2023-01-30 15:03:28;Pedro;8539
554;Prepare report of anomalies;2023-01-30 15:08:50;2023-01-30 15:30:05;Paco;6340
554;Analyze measures to take;2023-01-30 15:35:13;2023-01-30 16:01:27;Rosa;10275
554;Generate blasting report;2023-01-30 16:09:07;2023-01-30 16:16:40;Paco;2252
555;Coordinate verification of polygon pits status;2023-01-31 08:05:52;2023-01-31 08:12:41;Clara;2539
555;Load pits with explosives;2023-01-31 08:33:44;2023-01-31 10:30:50;Paco;58355
555;Design evacuation card;2023-01-31 10:34:17;2023-01-31 10:58:33;Rosa;10718
555;Evacuate blasting zone;2023-01-31 11:02:46;2023-01-31 11:30:37;Clara;13159
555;Execute blasting;2023-01-31 11:32:38;2023-01-31 11:51:47;Paco;24863
555;Review blasting results;2023-01-31 12:02:33;2023-01-31 12:27:26;Clara;9269
555;Generate blasting report;2023-01-31 12:35:51;2023-01-31 12:45:35;Paco;2904
556;Coordinate verification of polygon pits status;2023-01-31 12:54:16;2023-01-31 13:00:14;Clara;2223
556;Load pits with explosives;2023-01-31 13:21:38;2023-01-31 14:57:00;Luis;47286
556;Design evacuation card;2023-01-31 15:01:02;2023-01-31 15:27:47;Rosa;11815
556;Evacuate blasting zone;2023-01-31 15:33:55;2023-01-31 15:59:15;Clara;11970
556;Execute blasting;2023-01-31 16:01:18;2023-01-31 16:21:53;Luis;26673
556;Review blasting results;2023-01-31 16:32:53;2023-01-31 16:57:03;Clara;9002
556;Generate blasting report;2023-01-31 17:05:30;2023-01-31 17:20:30;Luis;4438
557;Coordinate verification of polygon pits status;2023-02-01 08:09:48;2023-02-01 08:23:41;Pedro;5114
557;Make observations in drilling diagram;2023-02-01 08:29:17;2023-02-01 08:34:22;Paco;1771
557;Load pits with explosives;2023-02-01 08:42:48;2023-02-01 10:10:34;Paco;43737
557;Design evacuation card;2023-02-01 10:13:56;2023-02-01 10:38:04;Rosa;10659
557;Evacuate blasting zone;2023-02-01 10:44:09;2023-02-01 11:11:41;Pedro;12895
557;Execute blasting;2023-02-01 11:13:54;2023-02-01 11:24:41;Paco;14000
557;Review blasting results;2023-02-01 11:35:40;2023-02-01 11:59:07;Pedro;8637
557;Generate blasting report;2023-02-01 12:07:27;2023-02-01 12:16:48;Paco;2789
558;Coordinate verification of polygon pits status;2023-02-01 12:25:46;2023-02-01 12:39:09;Pedro;4930
558;Make observations in drilling diagram;2023-02-01 12:45:03;2023-02-01 12:49:59;Hugo;1710
558;Coordinate terrain revision;2023-02-01 12:57:00;2023-02-01 13:02:45;Pedro;2405
